1.094775459,3.639294247,-3.48792304,1.840533087,15.166271,11.7452289,7.82952037,803.7765771,1781.080194,1.250761321,5.031640706,164.1013487
0.450343342,3.639294247,-3.48792304,1.840533087,15.166271,11.7452289,7.82952037,803.7765771,1781.080194,1.250761321,5.031640706,164.1013487
1.373637244,3.639294247,-3.48792304,1.840533087,15.166271,11.7452289,7.82952037,803.7765771,1781.080194,1.250761321,5.031640706,164.1013487
0.970203419,3.618420757,-3.48792304,1.873131963,15.166271,11.7452289,7.82952037,803.7765771,1623.194741,1.250761321,5.064182957,164.1013487
0.537527506,3.618420757,-3.483510857,2.152638938,15.166271,11.7452289,7.82952037,798.7425114,1623.194741,1.257626929,5.064182957,164.1013487
0.627927688,3.618420757,-3.483510857,2.152638938,15.166271,11.7452289,7.82952037,796.7196588,1689.414123,1.257626929,7.419295837,164.1013487
0.634782101,3.618420757,-3.483510857,2.152638938,15.166271,11.7452289,7.82952037,796.7196588,1689.414123,1.257626929,7.419295837,164.1013487
1.256085278,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
1.42366604,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.954125629,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.91283241,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.150393899,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
1.049132677,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.430148144,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.452028559,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
1.221689016,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.333366597,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
1.272147995,3.618420757,-3.483510857,1.923523055,14.25017743,11.7452289,7.82952037,796.7196588,1649.39954,1.257626929,7.940310709,164.1013487
0.361551777,3.618420757,-3.483510857,1.943004958,14.25017743,11.7452289,7.830714312,833.5834129,1649.39954,1.257626929,7.940310709,164.1013487
1.098782899,3.618420757,-3.483510857,1.943004958,14.25017743,11.7452289,7.830714312,833.5834129,1649.39954,1.257626929,7.940310709,164.1013487
0.653132758,3.618420757,-2.809019088,1.910118762,14.26600228,11.7452289,7.830714312,833.5834129,1649.39954,1.257595158,7.940310709,164.1013487
0.749922528,3.618420757,-2.809019088,1.910118762,14.26600228,11.7452289,7.830714312,833.5834129,1649.39954,1.257595158,7.940310709,164.1013487
1.101235635,3.618420757,-2.809019088,1.910118762,14.26600228,11.7452289,7.830714312,833.5834129,1649.39954,1.257595158,7.940310709,164.1013487
0.720029816,3.618420757,-2.809019088,2.33450999,14.26600228,11.7452289,8.476517798,747.6263343,1649.39954,1.257595158,7.940310709,160.6305203
1.232735468,3.618420757,-2.809019088,2.33450999,14.26600228,11.7452289,8.476517798,747.6263343,1649.39954,1.257595158,7.940310709,160.6305203
0.751016878,3.618420757,-2.906601198,2.33450999,14.26600228,11.7452289,7.824027042,747.6263343,1649.39954,1.257595158,7.940310709,160.6305203
0.845285746,3.618420757,-3.591062891,2.473956408,14.26425175,11.7452289,7.824027042,747.6263343,1649.39954,1.257595158,11.34251597,160.6305203
0.280851174,2.722553743,-3.591062891,2.473956408,14.26425175,11.7452289,8.475586362,747.6263343,1649.39954,1.276080764,11.34251597,160.6305203
1.813329161,2.722553743,-3.60862807,2.473956408,14.26425175,11.7452289,8.475586362,710.3931205,1654.010733,1.276080764,11.32274812,160.6305203
0.724068042,2.722553743,-3.60862807,2.473956408,14.25869126,13.30263297,8.475586362,710.3931205,1654.010733,1.276237583,11.32274812,184.4918208
2.046456649,2.722553743,-3.60862807,2.473956408,14.25869126,13.30263297,8.475586362,710.3931205,1654.010733,1.276237583,11.32274812,184.4918208
